detector_id,timestamp,intensity,speed,lon,lat
D002,2026-05-07 08:00:00,461,28.6,60.1358,57.9221
D002,2026-05-07 09:00:00,380,32.3,60.1358,57.9221
D002,2026-05-07 10:00:00,289,36.8,60.1358,57.9221
D002,2026-05-07 11:00:00,186,41.5,60.1358,57.9221
D002,2026-05-07 12:00:00,145,39.5,60.1358,57.9221
D002,2026-05-07 13:00:00,173,43.3,60.1358,57.9221
D002,2026-05-07 14:00:00,167,40.9,60.1358,57.9221
D002,2026-05-07 15:00:00,236,33.7,60.1358,57.9221
D002,2026-05-07 16:00:00,309,32.4,60.1358,57.9221
D002,2026-05-07 17:00:00,415,31.1,60.1358,57.9221
D002,2026-05-07 18:00:00,468,33.3,60.1358,57.9221
D002,2026-05-07 19:00:00,432,37.4,60.1358,57.9221
D002,2026-05-07 20:00:00,322,36.4,60.1358,57.9221
D002,2026-05-07 21:00:00,240,40.4,60.1358,57.9221
D002,2026-05-07 22:00:00,169,41.0,60.1358,57.9221
D002,2026-05-07 23:00:00,181,37.2,60.1358,57.9221
D002,2026-05-08 00:00:00,41,43.9,60.1358,57.9221
D002,2026-05-08 01:00:00,35,41.1,60.1358,57.9221
D002,2026-05-08 02:00:00,76,41.3,60.1358,57.9221
D002,2026-05-08 03:00:00,75,40.7,60.1358,57.9221
D002,2026-05-08 04:00:00,43,44.5,60.1358,57.9221
D002,2026-05-08 05:00:00,194,36.4,60.1358,57.9221
D002,2026-05-08 06:00:00,268,36.9,60.1358,57.9221
D002,2026-05-08 07:00:00,369,33.5,60.1358,57.9221
D002,2026-05-08 08:00:00,388,31.6,60.1358,57.9221
D002,2026-05-08 09:00:00,378,32.0,60.1358,57.9221
D002,2026-05-08 10:00:00,263,34.5,60.1358,57.9221
D002,2026-05-08 11:00:00,200,41.5,60.1358,57.9221
D002,2026-05-08 12:00:00,135,39.5,60.1358,57.9221
D002,2026-05-08 13:00:00,172,39.8,60.1358,57.9221
D002,2026-05-08 14:00:00,174,38.0,60.1358,57.9221
D002,2026-05-08 15:00:00,233,37.1,60.1358,57.9221
D002,2026-05-08 16:00:00,287,34.1,60.1358,57.9221
D002,2026-05-08 17:00:00,389,35.6,60.1358,57.9221
D002,2026-05-08 18:00:00,482,28.4,60.1358,57.9221
D002,2026-05-08 19:00:00,439,36.7,60.1358,57.9221
D002,2026-05-08 20:00:00,315,37.8,60.1358,57.9221
D002,2026-05-08 21:00:00,239,36.6,60.1358,57.9221
D002,2026-05-08 22:00:00,156,38.3,60.1358,57.9221
D002,2026-05-08 23:00:00,145,34.7,60.1358,57.9221
D002,2026-05-09 00:00:00,40,42.1,60.1358,57.9221
D002,2026-05-09 01:00:00,39,42.0,60.1358,57.9221
D002,2026-05-09 02:00:00,84,37.9,60.1358,57.9221
D002,2026-05-09 03:00:00,14,45.1,60.1358,57.9221
D002,2026-05-09 04:00:00,76,39.6,60.1358,57.9221
D002,2026-05-09 05:00:00,175,36.9,60.1358,57.9221
D002,2026-05-09 06:00:00,225,37.7,60.1358,57.9221
D002,2026-05-09 07:00:00,314,38.9,60.1358,57.9221
D002,2026-05-09 08:00:00,297,41.9,60.1358,57.9221
D002,2026-05-09 09:00:00,254,36.0,60.1358,57.9221
D002,2026-05-09 10:00:00,235,35.6,60.1358,57.9221
D002,2026-05-09 11:00:00,131,40.5,60.1358,57.9221
D002,2026-05-09 12:00:00,123,41.3,60.1358,57.9221
D002,2026-05-09 13:00:00,98,41.6,60.1358,57.9221
D002,2026-05-09 14:00:00,138,43.3,60.1358,57.9221
D002,2026-05-09 15:00:00,173,36.3,60.1358,57.9221
D002,2026-05-09 16:00:00,235,35.9,60.1358,57.9221
D002,2026-05-09 17:00:00,329,30.8,60.1358,57.9221
D002,2026-05-09 18:00:00,347,31.6,60.1358,57.9221
D002,2026-05-09 19:00:00,328,36.2,60.1358,57.9221
D002,2026-05-09 20:00:00,239,38.2,60.1358,57.9221
D002,2026-05-09 21:00:00,161,40.8,60.1358,57.9221
D002,2026-05-09 22:00:00,125,42.0,60.1358,57.9221
D002,2026-05-09 23:00:00,110,35.4,60.1358,57.9221
D002,2026-05-10 00:00:00,21,46.7,60.1358,57.9221
D002,2026-05-10 01:00:00,57,42.6,60.1358,57.9221
D002,2026-05-10 02:00:00,28,42.5,60.1358,57.9221
D002,2026-05-10 03:00:00,42,44.1,60.1358,57.9221
D002,2026-05-10 04:00:00,16,45.0,60.1358,57.9221
D002,2026-05-10 05:00:00,165,37.1,60.1358,57.9221
D002,2026-05-10 06:00:00,199,39.3,60.1358,57.9221
D002,2026-05-10 07:00:00,287,34.8,60.1358,57.9221
D002,2026-05-10 08:00:00,299,34.4,60.1358,57.9221
D002,2026-05-10 09:00:00,281,36.8,60.1358,57.9221
D002,2026-05-10 10:00:00,202,35.2,60.1358,57.9221
D002,2026-05-10 11:00:00,123,41.9,60.1358,57.9221
D002,2026-05-10 12:00:00,93,41.8,60.1358,57.9221
D002,2026-05-10 13:00:00,105,39.6,60.1358,57.9221
D002,2026-05-10 14:00:00,127,44.0,60.1358,57.9221
D002,2026-05-10 15:00:00,172,38.4,60.1358,57.9221
D002,2026-05-10 16:00:00,208,39.1,60.1358,57.9221
D002,2026-05-10 17:00:00,326,35.9,60.1358,57.9221
D002,2026-05-10 18:00:00,357,34.8,60.1358,57.9221
D002,2026-05-10 19:00:00,282,35.8,60.1358,57.9221
D002,2026-05-10 20:00:00,244,38.5,60.1358,57.9221
D002,2026-05-10 21:00:00,158,39.3,60.1358,57.9221
D002,2026-05-10 22:00:00,133,43.0,60.1358,57.9221
D002,2026-05-10 23:00:00,127,41.8,60.1358,57.9221
D002,2026-05-11 00:00:00,50,40.3,60.1358,57.9221
D002,2026-05-11 01:00:00,23,43.1,60.1358,57.9221
D002,2026-05-11 02:00:00,61,43.1,60.1358,57.9221
D002,2026-05-11 03:00:00,53,39.2,60.1358,57.9221
D002,2026-05-11 04:00:00,21,45.9,60.1358,57.9221
D002,2026-05-11 05:00:00,198,35.4,60.1358,57.9221
D002,2026-05-11 06:00:00,297,36.0,60.1358,57.9221
D002,2026-05-11 07:00:00,434,34.2,60.1358,57.9221
D002,2026-05-11 08:00:00,435,31.1,60.1358,57.9221
D002,2026-05-11 09:00:00,385,32.7,60.1358,57.9221
D002,2026-05-11 10:00:00,255,38.7,60.1358,57.9221
D002,2026-05-11 11:00:00,203,32.1,60.1358,57.9221
D002,2026-05-11 12:00:00,149,37.9,60.1358,57.9221
D002,2026-05-11 13:00:00,172,38.9,60.1358,57.9221
D002,2026-05-11 14:00:00,203,34.6,60.1358,57.9221
D002,2026-05-11 15:00:00,213,40.2,60.1358,57.9221
D002,2026-05-11 16:00:00,314,32.6,60.1358,57.9221
D002,2026-05-11 17:00:00,415,30.4,60.1358,57.9221
D002,2026-05-11 18:00:00,477,32.7,60.1358,57.9221
D002,2026-05-11 19:00:00,396,31.9,60.1358,57.9221
D002,2026-05-11 20:00:00,326,34.8,60.1358,57.9221
D002,2026-05-11 21:00:00,247,37.1,60.1358,57.9221
D002,2026-05-11 22:00:00,165,36.8,60.1358,57.9221
D002,2026-05-11 23:00:00,119,39.8,60.1358,57.9221
D002,2026-05-12 00:00:00,43,44.8,60.1358,57.9221
D002,2026-05-12 01:00:00,36,48.1,60.1358,57.9221
D002,2026-05-12 02:00:00,41,41.8,60.1358,57.9221
D002,2026-05-12 03:00:00,50,40.4,60.1358,57.9221
D002,2026-05-12 04:00:00,51,38.0,60.1358,57.9221
D002,2026-05-12 05:00:00,210,38.1,60.1358,57.9221
D002,2026-05-12 06:00:00,284,36.1,60.1358,57.9221
D002,2026-05-12 07:00:00,358,31.7,60.1358,57.9221
D002,2026-05-12 08:00:00,457,31.9,60.1358,57.9221
D002,2026-05-12 09:00:00,370,34.3,60.1358,57.9221
D002,2026-05-12 10:00:00,288,40.0,60.1358,57.9221
D002,2026-05-12 11:00:00,218,38.6,60.1358,57.9221
D002,2026-05-12 12:00:00,152,43.5,60.1358,57.9221
D002,2026-05-12 13:00:00,153,37.7,60.1358,57.9221
D002,2026-05-12 14:00:00,154,37.7,60.1358,57.9221
D002,2026-05-12 15:00:00,226,39.2,60.1358,57.9221
D002,2026-05-12 16:00:00,342,36.7,60.1358,57.9221
D002,2026-05-12 17:00:00,427,33.5,60.1358,57.9221
D002,2026-05-12 18:00:00,508,31.3,60.1358,57.9221
D002,2026-05-12 19:00:00,453,27.6,60.1358,57.9221
D002,2026-05-12 20:00:00,313,33.3,60.1358,57.9221
D002,2026-05-12 21:00:00,184,38.9,60.1358,57.9221
D002,2026-05-12 22:00:00,201,37.0,60.1358,57.9221
D002,2026-05-12 23:00:00,155,37.6,60.1358,57.9221
D002,2026-05-13 00:00:00,34,43.6,60.1358,57.9221
D002,2026-05-13 01:00:00,21,46.0,60.1358,57.9221
D002,2026-05-13 02:00:00,10,44.4,60.1358,57.9221
D002,2026-05-13 03:00:00,34,46.3,60.1358,57.9221
D002,2026-05-13 04:00:00,61,37.7,60.1358,57.9221
D002,2026-05-13 05:00:00,155,37.3,60.1358,57.9221
D002,2026-05-13 06:00:00,272,35.7,60.1358,57.9221
D002,2026-05-13 07:00:00,381,34.5,60.1358,57.9221
D002,2026-05-13 08:00:00,404,28.4,60.1358,57.9221
D002,2026-05-13 09:00:00,386,32.1,60.1358,57.9221
D002,2026-05-13 10:00:00,279,34.5,60.1358,57.9221
D002,2026-05-13 11:00:00,195,41.6,60.1358,57.9221
D002,2026-05-13 12:00:00,131,37.5,60.1358,57.9221
D002,2026-05-13 13:00:00,166,42.7,60.1358,57.9221
D002,2026-05-13 14:00:00,172,36.3,60.1358,57.9221
D002,2026-05-13 15:00:00,196,38.9,60.1358,57.9221
D002,2026-05-13 16:00:00,304,40.0,60.1358,57.9221
D002,2026-05-13 17:00:00,466,31.1,60.1358,57.9221
D002,2026-05-13 18:00:00,476,30.0,60.1358,57.9221
D002,2026-05-13 19:00:00,445,31.2,60.1358,57.9221
D002,2026-05-13 20:00:00,327,37.6,60.1358,57.9221
D002,2026-05-13 21:00:00,244,41.6,60.1358,57.9221
D002,2026-05-13 22:00:00,146,38.6,60.1358,57.9221
D002,2026-05-13 23:00:00,135,42.0,60.1358,57.9221
D002,2026-05-14 00:00:00,34,44.3,60.1358,57.9221
D002,2026-05-14 01:00:00,21,43.2,60.1358,57.9221
D002,2026-05-14 02:00:00,84,45.2,60.1358,57.9221
D002,2026-05-14 03:00:00,10,44.5,60.1358,57.9221
D002,2026-05-14 04:00:00,62,41.1,60.1358,57.9221
D002,2026-05-14 05:00:00,178,40.3,60.1358,57.9221
D002,2026-05-14 06:00:00,283,37.1,60.1358,57.9221
D002,2026-05-14 07:00:00,378,38.2,60.1358,57.9221
D002,2026-05-14 08:00:00,412,31.0,60.1358,57.9221
D002,2026-05-14 09:00:00,390,34.4,60.1358,57.9221
D002,2026-05-14 10:00:00,256,39.5,60.1358,57.9221
D002,2026-05-14 11:00:00,172,39.1,60.1358,57.9221
D002,2026-05-14 12:00:00,154,38.0,60.1358,57.9221
D002,2026-05-14 13:00:00,175,33.8,60.1358,57.9221
D002,2026-05-14 14:00:00,163,37.3,60.1358,57.9221
D002,2026-05-14 15:00:00,248,40.3,60.1358,57.9221
D002,2026-05-14 16:00:00,340,37.3,60.1358,57.9221
D002,2026-05-14 17:00:00,384,33.3,60.1358,57.9221
D002,2026-05-14 18:00:00,443,30.4,60.1358,57.9221
D002,2026-05-14 19:00:00,429,31.8,60.1358,57.9221
D002,2026-05-14 20:00:00,351,29.5,60.1358,57.9221
D002,2026-05-14 21:00:00,217,34.5,60.1358,57.9221
D002,2026-05-14 22:00:00,146,42.0,60.1358,57.9221
D002,2026-05-14 23:00:00,155,43.0,60.1358,57.9221
D002,2026-05-15 00:00:00,64,42.3,60.1358,57.9221
D002,2026-05-15 01:00:00,25,45.5,60.1358,57.9221
D002,2026-05-15 02:00:00,30,40.5,60.1358,57.9221
D002,2026-05-15 03:00:00,23,43.6,60.1358,57.9221
D002,2026-05-15 04:00:00,70,42.1,60.1358,57.9221
D002,2026-05-15 05:00:00,220,37.9,60.1358,57.9221
D002,2026-05-15 06:00:00,273,42.1,60.1358,57.9221
D002,2026-05-15 07:00:00,414,32.5,60.1358,57.9221
D002,2026-05-15 08:00:00,414,28.5,60.1358,57.9221
D002,2026-05-15 09:00:00,388,32.2,60.1358,57.9221
D002,2026-05-15 10:00:00,289,36.4,60.1358,57.9221
D002,2026-05-15 11:00:00,206,40.6,60.1358,57.9221
D002,2026-05-15 12:00:00,166,37.6,60.1358,57.9221
D002,2026-05-15 13:00:00,141,41.2,60.1358,57.9221
D002,2026-05-15 14:00:00,157,41.1,60.1358,57.9221
D002,2026-05-15 15:00:00,245,36.8,60.1358,57.9221
D002,2026-05-15 16:00:00,312,31.1,60.1358,57.9221
D002,2026-05-15 17:00:00,404,28.8,60.1358,57.9221
D002,2026-05-15 18:00:00,468,29.5,60.1358,57.9221
D002,2026-05-15 19:00:00,408,34.2,60.1358,57.9221
D002,2026-05-15 20:00:00,328,34.6,60.1358,57.9221
D002,2026-05-15 21:00:00,242,39.3,60.1358,57.9221
D002,2026-05-15 22:00:00,147,41.3,60.1358,57.9221
D002,2026-05-15 23:00:00,119,38.8,60.1358,57.9221
D002,2026-05-16 00:00:00,49,44.1,60.1358,57.9221
D002,2026-05-16 01:00:00,42,43.2,60.1358,57.9221
D002,2026-05-16 02:00:00,56,39.0,60.1358,57.9221
D002,2026-05-16 03:00:00,26,43.4,60.1358,57.9221
D002,2026-05-16 04:00:00,70,44.2,60.1358,57.9221
D002,2026-05-16 05:00:00,161,37.7,60.1358,57.9221
D002,2026-05-16 06:00:00,242,38.1,60.1358,57.9221
D002,2026-05-16 07:00:00,256,41.8,60.1358,57.9221
D002,2026-05-16 08:00:00,283,33.9,60.1358,57.9221
D002,2026-05-16 09:00:00,270,34.1,60.1358,57.9221
D002,2026-05-16 10:00:00,211,38.5,60.1358,57.9221
D002,2026-05-16 11:00:00,145,44.0,60.1358,57.9221
D002,2026-05-16 12:00:00,86,44.5,60.1358,57.9221
D002,2026-05-16 13:00:00,96,44.4,60.1358,57.9221
D002,2026-05-16 14:00:00,161,44.4,60.1358,57.9221
D002,2026-05-16 15:00:00,164,36.7,60.1358,57.9221
D002,2026-05-16 16:00:00,241,36.9,60.1358,57.9221
D002,2026-05-16 17:00:00,274,37.7,60.1358,57.9221
D002,2026-05-16 18:00:00,320,37.9,60.1358,57.9221
D002,2026-05-16 19:00:00,323,34.1,60.1358,57.9221
D002,2026-05-16 20:00:00,235,36.7,60.1358,57.9221
D002,2026-05-16 21:00:00,159,46.2,60.1358,57.9221
D002,2026-05-16 22:00:00,109,41.0,60.1358,57.9221
D002,2026-05-16 23:00:00,127,39.5,60.1358,57.9221
D002,2026-05-17 00:00:00,19,40.5,60.1358,57.9221
D002,2026-05-17 01:00:00,52,44.1,60.1358,57.9221
D002,2026-05-17 02:00:00,39,39.6,60.1358,57.9221
D002,2026-05-17 03:00:00,40,43.5,60.1358,57.9221
D002,2026-05-17 04:00:00,28,40.2,60.1358,57.9221
D002,2026-05-17 05:00:00,142,38.0,60.1358,57.9221
D002,2026-05-17 06:00:00,203,38.3,60.1358,57.9221
D002,2026-05-17 07:00:00,268,38.2,60.1358,57.9221
D002,2026-05-17 08:00:00,307,36.3,60.1358,57.9221
D002,2026-05-17 09:00:00,282,38.1,60.1358,57.9221
D002,2026-05-17 10:00:00,185,37.9,60.1358,57.9221
D002,2026-05-17 11:00:00,159,39.8,60.1358,57.9221
D002,2026-05-17 12:00:00,135,41.7,60.1358,57.9221
D002,2026-05-17 13:00:00,103,43.0,60.1358,57.9221
D002,2026-05-17 14:00:00,122,42.6,60.1358,57.9221
D002,2026-05-17 15:00:00,201,40.6,60.1358,57.9221
D002,2026-05-17 16:00:00,276,32.6,60.1358,57.9221
D002,2026-05-17 17:00:00,295,34.9,60.1358,57.9221
D002,2026-05-17 18:00:00,329,35.3,60.1358,57.9221
D002,2026-05-17 19:00:00,299,37.8,60.1358,57.9221
D002,2026-05-17 20:00:00,252,37.6,60.1358,57.9221
D002,2026-05-17 21:00:00,149,40.9,60.1358,57.9221
D002,2026-05-17 22:00:00,138,40.8,60.1358,57.9221
D002,2026-05-17 23:00:00,110,43.9,60.1358,57.9221
D002,2026-05-18 00:00:00,33,42.2,60.1358,57.9221
D002,2026-05-18 01:00:00,54,43.6,60.1358,57.9221
D002,2026-05-18 02:00:00,58,41.7,60.1358,57.9221
D002,2026-05-18 03:00:00,20,40.7,60.1358,57.9221
D002,2026-05-18 04:00:00,39,44.6,60.1358,57.9221
D002,2026-05-18 05:00:00,212,33.9,60.1358,57.9221
D002,2026-05-18 06:00:00,290,35.4,60.1358,57.9221
D002,2026-05-18 07:00:00,362,38.4,60.1358,57.9221
D002,2026-05-18 08:00:00,433,33.3,60.1358,57.9221
D002,2026-05-18 09:00:00,427,30.4,60.1358,57.9221
D002,2026-05-18 10:00:00,274,39.4,60.1358,57.9221
D002,2026-05-18 11:00:00,175,39.1,60.1358,57.9221
D002,2026-05-18 12:00:00,161,41.5,60.1358,57.9221
D002,2026-05-18 13:00:00,162,37.3,60.1358,57.9221
D002,2026-05-18 14:00:00,193,40.3,60.1358,57.9221
D002,2026-05-18 15:00:00,213,36.3,60.1358,57.9221
D002,2026-05-18 16:00:00,317,32.3,60.1358,57.9221
D002,2026-05-18 17:00:00,443,30.5,60.1358,57.9221
D002,2026-05-18 18:00:00,462,28.4,60.1358,57.9221
D002,2026-05-18 19:00:00,417,35.2,60.1358,57.9221
D002,2026-05-18 20:00:00,340,30.6,60.1358,57.9221
D002,2026-05-18 21:00:00,215,39.2,60.1358,57.9221
D002,2026-05-18 22:00:00,167,38.0,60.1358,57.9221
D002,2026-05-18 23:00:00,136,37.1,60.1358,57.9221
D002,2026-05-19 00:00:00,44,41.9,60.1358,57.9221
D002,2026-05-19 01:00:00,63,42.0,60.1358,57.9221
D002,2026-05-19 02:00:00,25,44.8,60.1358,57.9221
D002,2026-05-19 03:00:00,68,40.4,60.1358,57.9221
D002,2026-05-19 04:00:00,16,42.5,60.1358,57.9221
D002,2026-05-19 05:00:00,174,42.6,60.1358,57.9221
D002,2026-05-19 06:00:00,256,35.9,60.1358,57.9221
D002,2026-05-19 07:00:00,407,34.2,60.1358,57.9221
D002,2026-05-19 08:00:00,419,30.2,60.1358,57.9221
D002,2026-05-19 09:00:00,378,32.6,60.1358,57.9221
D002,2026-05-19 10:00:00,308,34.8,60.1358,57.9221
D002,2026-05-19 11:00:00,174,41.1,60.1358,57.9221
D002,2026-05-19 12:00:00,179,38.3,60.1358,57.9221
D002,2026-05-19 13:00:00,169,39.2,60.1358,57.9221
D002,2026-05-19 14:00:00,154,39.4,60.1358,57.9221
D002,2026-05-19 15:00:00,212,36.5,60.1358,57.9221
D002,2026-05-19 16:00:00,309,35.8,60.1358,57.9221
D002,2026-05-19 17:00:00,428,28.8,60.1358,57.9221
D002,2026-05-19 18:00:00,451,31.0,60.1358,57.9221
D002,2026-05-19 19:00:00,433,31.7,60.1358,57.9221
D002,2026-05-19 20:00:00,286,38.6,60.1358,57.9221
D002,2026-05-19 21:00:00,264,39.9,60.1358,57.9221
D002,2026-05-19 22:00:00,185,40.1,60.1358,57.9221
D002,2026-05-19 23:00:00,140,40.4,60.1358,57.9221
D002,2026-05-20 00:00:00,22,43.6,60.1358,57.9221
D002,2026-05-20 01:00:00,17,44.8,60.1358,57.9221
D002,2026-05-20 02:00:00,36,44.6,60.1358,57.9221
D002,2026-05-20 03:00:00,47,41.6,60.1358,57.9221
D002,2026-05-20 04:00:00,62,39.6,60.1358,57.9221
D002,2026-05-20 05:00:00,193,37.3,60.1358,57.9221
D002,2026-05-20 06:00:00,294,35.4,60.1358,57.9221
D002,2026-05-20 07:00:00,386,34.0,60.1358,57.9221
D002,2026-05-20 08:00:00,386,30.8,60.1358,57.9221
D002,2026-05-20 09:00:00,383,35.2,60.1358,57.9221
D002,2026-05-20 10:00:00,291,38.5,60.1358,57.9221
D002,2026-05-20 11:00:00,194,38.6,60.1358,57.9221
D002,2026-05-20 12:00:00,151,38.7,60.1358,57.9221
D002,2026-05-20 13:00:00,140,38.8,60.1358,57.9221
D002,2026-05-20 14:00:00,173,37.6,60.1358,57.9221
D002,2026-05-20 15:00:00,233,33.3,60.1358,57.9221
D002,2026-05-20 16:00:00,334,34.8,60.1358,57.9221
D002,2026-05-20 17:00:00,432,30.5,60.1358,57.9221
D002,2026-05-20 18:00:00,458,32.9,60.1358,57.9221
D002,2026-05-20 19:00:00,421,36.2,60.1358,57.9221
D002,2026-05-20 20:00:00,301,34.8,60.1358,57.9221
D002,2026-05-20 21:00:00,212,36.2,60.1358,57.9221
D002,2026-05-20 22:00:00,161,38.3,60.1358,57.9221
D002,2026-05-20 23:00:00,166,36.7,60.1358,57.9221
D002,2026-05-21 00:00:00,53,39.3,60.1358,57.9221
D002,2026-05-21 01:00:00,35,45.9,60.1358,57.9221
D002,2026-05-21 02:00:00,51,43.1,60.1358,57.9221
D002,2026-05-21 03:00:00,55,43.7,60.1358,57.9221
D002,2026-05-21 04:00:00,58,45.4,60.1358,57.9221
D002,2026-05-21 05:00:00,179,38.7,60.1358,57.9221
D002,2026-05-21 06:00:00,292,37.2,60.1358,57.9221
D002,2026-05-21 07:00:00,391,35.6,60.1358,57.9221
D002,2026-05-21 08:00:00,419,28.9,60.1358,57.9221
D002,2026-05-21 09:00:00,404,32.3,60.1358,57.9221
D002,2026-05-21 10:00:00,271,36.3,60.1358,57.9221
D002,2026-05-21 11:00:00,191,40.7,60.1358,57.9221
D002,2026-05-21 12:00:00,176,39.6,60.1358,57.9221
D002,2026-05-21 13:00:00,164,39.3,60.1358,57.9221
D002,2026-05-21 14:00:00,194,33.2,60.1358,57.9221
D002,2026-05-21 15:00:00,211,37.8,60.1358,57.9221
D002,2026-05-21 16:00:00,319,32.7,60.1358,57.9221
D002,2026-05-21 17:00:00,435,29.3,60.1358,57.9221
D002,2026-05-21 18:00:00,471,30.7,60.1358,57.9221
D002,2026-05-21 19:00:00,425,29.9,60.1358,57.9221
D002,2026-05-21 20:00:00,323,37.4,60.1358,57.9221
D002,2026-05-21 21:00:00,242,39.1,60.1358,57.9221
D002,2026-05-21 22:00:00,174,35.2,60.1358,57.9221
D002,2026-05-21 23:00:00,143,39.5,60.1358,57.9221
D002,2026-05-22 00:00:00,66,44.6,60.1358,57.9221
D002,2026-05-22 01:00:00,50,40.7,60.1358,57.9221
D002,2026-05-22 02:00:00,45,42.1,60.1358,57.9221
D002,2026-05-22 03:00:00,39,40.2,60.1358,57.9221
D002,2026-05-22 04:00:00,55,42.3,60.1358,57.9221
D002,2026-05-22 05:00:00,213,34.6,60.1358,57.9221
D002,2026-05-22 06:00:00,260,44.5,60.1358,57.9221
D002,2026-05-22 07:00:00,365,34.1,60.1358,57.9221
D002,2026-05-22 08:00:00,436,29.3,60.1358,57.9221
D002,2026-05-22 09:00:00,412,32.0,60.1358,57.9221
D002,2026-05-22 10:00:00,283,39.8,60.1358,57.9221
D002,2026-05-22 11:00:00,184,37.6,60.1358,57.9221
D002,2026-05-22 12:00:00,154,36.5,60.1358,57.9221
D002,2026-05-22 13:00:00,160,40.4,60.1358,57.9221
D002,2026-05-22 14:00:00,179,40.3,60.1358,57.9221
D002,2026-05-22 15:00:00,248,37.6,60.1358,57.9221
D002,2026-05-22 16:00:00,322,37.4,60.1358,57.9221
D002,2026-05-22 17:00:00,412,35.2,60.1358,57.9221
D002,2026-05-22 18:00:00,464,32.3,60.1358,57.9221
D002,2026-05-22 19:00:00,457,25.8,60.1358,57.9221
D002,2026-05-22 20:00:00,323,33.8,60.1358,57.9221
D002,2026-05-22 21:00:00,263,35.5,60.1358,57.9221
D002,2026-05-22 22:00:00,225,34.1,60.1358,57.9221
D002,2026-05-22 23:00:00,158,38.6,60.1358,57.9221
D002,2026-05-23 00:00:00,39,41.6,60.1358,57.9221
D002,2026-05-23 01:00:00,22,39.4,60.1358,57.9221
D002,2026-05-23 02:00:00,32,39.8,60.1358,57.9221
D002,2026-05-23 03:00:00,10,43.9,60.1358,57.9221
D002,2026-05-23 04:00:00,32,45.3,60.1358,57.9221
D002,2026-05-23 05:00:00,118,41.5,60.1358,57.9221
D002,2026-05-23 06:00:00,208,37.3,60.1358,57.9221
D002,2026-05-23 07:00:00,260,36.3,60.1358,57.9221
D002,2026-05-23 08:00:00,324,33.8,60.1358,57.9221
D002,2026-05-23 09:00:00,289,35.1,60.1358,57.9221
D002,2026-05-23 10:00:00,233,37.3,60.1358,57.9221
D002,2026-05-23 11:00:00,140,36.4,60.1358,57.9221
D002,2026-05-23 12:00:00,89,42.3,60.1358,57.9221
D002,2026-05-23 13:00:00,107,41.5,60.1358,57.9221
D002,2026-05-23 14:00:00,114,40.4,60.1358,57.9221
D002,2026-05-23 15:00:00,156,40.1,60.1358,57.9221
D002,2026-05-23 16:00:00,231,41.4,60.1358,57.9221
D002,2026-05-23 17:00:00,293,38.0,60.1358,57.9221
D002,2026-05-23 18:00:00,317,33.8,60.1358,57.9221
D002,2026-05-23 19:00:00,290,38.4,60.1358,57.9221
D002,2026-05-23 20:00:00,242,37.3,60.1358,57.9221
D002,2026-05-23 21:00:00,171,36.7,60.1358,57.9221
D002,2026-05-23 22:00:00,152,42.7,60.1358,57.9221
D002,2026-05-23 23:00:00,108,40.9,60.1358,57.9221
D002,2026-05-24 00:00:00,42,42.4,60.1358,57.9221
D002,2026-05-24 01:00:00,27,42.1,60.1358,57.9221
D002,2026-05-24 02:00:00,24,42.3,60.1358,57.9221
D002,2026-05-24 03:00:00,44,42.0,60.1358,57.9221
D002,2026-05-24 04:00:00,26,41.9,60.1358,57.9221
D002,2026-05-24 05:00:00,116,44.1,60.1358,57.9221
D002,2026-05-24 06:00:00,211,39.8,60.1358,57.9221
D002,2026-05-24 07:00:00,265,39.6,60.1358,57.9221
D002,2026-05-24 08:00:00,311,38.2,60.1358,57.9221
D002,2026-05-24 09:00:00,274,36.0,60.1358,57.9221
D002,2026-05-24 10:00:00,192,38.6,60.1358,57.9221
D002,2026-05-24 11:00:00,147,43.0,60.1358,57.9221
D002,2026-05-24 12:00:00,143,40.1,60.1358,57.9221
D002,2026-05-24 13:00:00,133,34.2,60.1358,57.9221
D002,2026-05-24 14:00:00,118,41.1,60.1358,57.9221
D002,2026-05-24 15:00:00,183,39.7,60.1358,57.9221
D002,2026-05-24 16:00:00,234,36.2,60.1358,57.9221
D002,2026-05-24 17:00:00,291,39.8,60.1358,57.9221
D002,2026-05-24 18:00:00,357,36.6,60.1358,57.9221
D002,2026-05-24 19:00:00,306,34.0,60.1358,57.9221
D002,2026-05-24 20:00:00,245,36.9,60.1358,57.9221
D002,2026-05-24 21:00:00,165,39.2,60.1358,57.9221
D002,2026-05-24 22:00:00,115,38.8,60.1358,57.9221
D002,2026-05-24 23:00:00,105,37.9,60.1358,57.9221
D002,2026-05-25 00:00:00,53,44.3,60.1358,57.9221
D002,2026-05-25 01:00:00,29,39.1,60.1358,57.9221
D002,2026-05-25 02:00:00,50,43.1,60.1358,57.9221
D002,2026-05-25 03:00:00,44,39.8,60.1358,57.9221
D002,2026-05-25 04:00:00,13,47.4,60.1358,57.9221
D002,2026-05-25 05:00:00,194,39.5,60.1358,57.9221
D002,2026-05-25 06:00:00,279,36.9,60.1358,57.9221
D002,2026-05-25 07:00:00,358,32.7,60.1358,57.9221
D002,2026-05-25 08:00:00,404,30.0,60.1358,57.9221
D002,2026-05-25 09:00:00,368,29.4,60.1358,57.9221
D002,2026-05-25 10:00:00,272,34.6,60.1358,57.9221
D002,2026-05-25 11:00:00,177,38.6,60.1358,57.9221
